unique_id,ds,y
SKU_09,2019-06-11,88.0
SKU_09,2019-06-12,115.0
SKU_09,2019-06-13,59.0
SKU_09,2019-06-14,100.0
SKU_09,2019-06-15,6.0
SKU_09,2019-06-16,2.0
SKU_09,2019-06-17,121.0
SKU_09,2019-06-18,54.0
SKU_09,2019-06-19,101.0
SKU_09,2019-06-20,18.0
SKU_09,2019-06-21,40.0
SKU_09,2019-06-22,4.0
SKU_09,2019-06-23,3.0
SKU_09,2019-06-24,44.0
SKU_09,2019-06-25,105.0
SKU_09,2019-06-26,175.0
SKU_09,2019-06-27,78.0
SKU_09,2019-06-28,86.0
SKU_09,2019-06-29,12.0
SKU_09,2019-06-30,10.0
SKU_09,2019-07-01,175.0
SKU_09,2019-07-02,104.0
SKU_09,2019-07-03,110.0
SKU_09,2019-07-04,61.0
SKU_09,2019-07-05,54.0
SKU_09,2019-07-06,10.0
SKU_09,2019-07-07,1.0
SKU_09,2019-07-08,75.0
SKU_09,2019-07-09,27.0
SKU_09,2019-07-10,154.0
SKU_09,2019-07-11,143.0
SKU_09,2019-07-12,94.0
SKU_09,2019-07-13,0.0
SKU_09,2019-07-14,6.0
SKU_09,2019-07-15,56.0
SKU_09,2019-07-16,38.0
SKU_09,2019-07-17,180.0
SKU_09,2019-07-18,50.0
SKU_09,2019-07-19,159.0
SKU_09,2019-07-20,2.0
SKU_09,2019-07-21,2.0
SKU_09,2019-07-22,112.0
SKU_09,2019-07-23,44.0
SKU_09,2019-07-24,50.0
SKU_09,2019-07-25,97.0
SKU_09,2019-07-26,50.0
SKU_09,2019-07-27,2.0
SKU_09,2019-07-28,6.0
SKU_09,2019-07-29,84.0
SKU_09,2019-07-30,65.0
SKU_09,2019-07-31,86.0
SKU_09,2019-08-01,71.0
SKU_09,2019-08-02,138.0
SKU_09,2019-08-03,9.0
SKU_09,2019-08-04,3.0
SKU_09,2019-08-05,135.0
SKU_09,2019-08-06,115.0
SKU_09,2019-08-07,173.0
SKU_09,2019-08-08,105.0
SKU_09,2019-08-09,197.0
SKU_09,2019-08-10,2.0
SKU_09,2019-08-11,1.0
SKU_09,2019-08-12,99.0
SKU_09,2019-08-13,86.0
SKU_09,2019-08-14,82.0
SKU_09,2019-08-15,106.0
SKU_09,2019-08-16,115.0
SKU_09,2019-08-17,8.0
SKU_09,2019-08-18,1.0
SKU_09,2019-08-19,93.0
SKU_09,2019-08-20,94.0
SKU_09,2019-08-21,147.0
SKU_09,2019-08-22,53.0
SKU_09,2019-08-23,64.0
SKU_09,2019-08-24,4.0
SKU_09,2019-08-25,3.0
SKU_09,2019-08-26,64.0
SKU_09,2019-08-27,51.0
SKU_09,2019-08-28,193.0
SKU_09,2019-08-29,77.0
SKU_09,2019-08-30,71.0
SKU_09,2019-08-31,2.0
SKU_09,2019-09-01,4.0
SKU_09,2019-09-02,79.0
SKU_09,2019-09-03,106.0
SKU_09,2019-09-04,249.0
SKU_09,2019-09-05,63.0
SKU_09,2019-09-06,97.0
SKU_09,2019-09-07,1.0
SKU_09,2019-09-08,4.0
SKU_09,2019-09-09,100.0
SKU_09,2019-09-10,105.0
SKU_09,2019-09-11,101.0
SKU_09,2019-09-12,93.0
SKU_09,2019-09-13,119.0
SKU_09,2019-09-14,3.0
SKU_09,2019-09-15,2.0
SKU_09,2019-09-16,75.0
SKU_09,2019-09-17,68.0
SKU_09,2019-09-18,105.0
SKU_09,2019-09-19,50.0
SKU_09,2019-09-20,41.0
SKU_09,2019-09-21,1.0
SKU_09,2019-09-22,12.0
SKU_09,2019-09-23,68.0
SKU_09,2019-09-24,47.0
SKU_09,2019-09-25,71.0
SKU_09,2019-09-26,76.0
SKU_09,2019-09-27,62.0
SKU_09,2019-09-28,7.0
SKU_09,2019-09-29,1.0
SKU_09,2019-09-30,96.0
SKU_09,2019-10-01,67.0
SKU_09,2019-10-02,120.0
SKU_09,2019-10-03,69.0
SKU_09,2019-10-04,72.0
SKU_09,2019-10-05,4.0
SKU_09,2019-10-06,1.0
SKU_09,2019-10-07,257.0
SKU_09,2019-10-08,125.0
SKU_09,2019-10-09,130.0
SKU_09,2019-10-10,93.0
SKU_09,2019-10-11,79.0
SKU_09,2019-10-12,1.0
SKU_09,2019-10-13,2.0
SKU_09,2019-10-14,69.0
SKU_09,2019-10-15,48.0
SKU_09,2019-10-16,42.0
SKU_09,2019-10-17,59.0
SKU_09,2019-10-18,42.0
SKU_09,2019-10-19,2.0
SKU_09,2019-10-20,6.0
SKU_09,2019-10-21,45.0
SKU_09,2019-10-22,125.0
SKU_09,2019-10-23,58.0
SKU_09,2019-10-24,58.0
SKU_09,2019-10-25,53.0
SKU_09,2019-10-26,3.0
SKU_09,2019-10-27,2.0
SKU_09,2019-10-28,39.0
SKU_09,2019-10-29,132.0
SKU_09,2019-10-30,71.0
SKU_09,2019-10-31,90.0
SKU_09,2019-11-01,60.0
SKU_09,2019-11-02,5.0
SKU_09,2019-11-03,1.0
SKU_09,2019-11-04,181.0
SKU_09,2019-11-05,86.0
SKU_09,2019-11-06,66.0
SKU_09,2019-11-07,64.0
SKU_09,2019-11-08,114.0
SKU_09,2019-11-09,2.0
SKU_09,2019-11-10,1.0
SKU_09,2019-11-11,69.0
SKU_09,2019-11-12,90.0
SKU_09,2019-11-13,77.0
SKU_09,2019-11-14,110.0
SKU_09,2019-11-15,1.0
SKU_09,2019-11-16,1.0
SKU_09,2019-11-17,2.0
SKU_09,2019-11-18,63.0
SKU_09,2019-11-19,60.0
SKU_09,2019-11-20,109.0
SKU_09,2019-11-21,77.0
SKU_09,2019-11-22,152.0
SKU_09,2019-11-23,0.0
SKU_09,2019-11-24,12.0
SKU_09,2019-11-25,55.0
SKU_09,2019-11-26,107.0
SKU_09,2019-11-27,104.0
SKU_09,2019-11-28,146.0
SKU_09,2019-11-29,84.0
SKU_09,2019-11-30,10.0
SKU_09,2019-12-01,9.0
SKU_09,2019-12-02,68.0
SKU_09,2019-12-03,99.0
SKU_09,2019-12-04,77.0
SKU_09,2019-12-05,71.0
SKU_09,2019-12-06,94.0
SKU_09,2019-12-07,1.0
SKU_09,2019-12-08,1.0
SKU_09,2019-12-09,42.0
SKU_09,2019-12-10,50.0
SKU_09,2019-12-11,83.0
SKU_09,2019-12-12,97.0
SKU_09,2019-12-13,137.0
SKU_09,2019-12-14,9.0
SKU_09,2019-12-15,1.0
SKU_09,2019-12-16,100.0
SKU_09,2019-12-17,57.0
SKU_09,2019-12-18,32.0
SKU_09,2019-12-19,11.0
SKU_09,2019-12-20,7.0
SKU_09,2019-12-21,4.0
SKU_09,2019-12-22,0.0
SKU_09,2019-12-23,2.0
SKU_09,2019-12-24,3.0
SKU_09,2019-12-25,0.0
SKU_09,2019-12-26,7.0
SKU_09,2019-12-27,8.0
SKU_09,2019-12-28,5.0
SKU_09,2019-12-29,0.0
SKU_09,2019-12-30,41.0
SKU_09,2019-12-31,1.0
SKU_09,2020-01-01,4.0
SKU_09,2020-01-02,36.0
SKU_09,2020-01-03,17.0
SKU_09,2020-01-04,2.0
SKU_09,2020-01-05,3.0
SKU_09,2020-01-06,54.0
SKU_09,2020-01-07,230.0
SKU_09,2020-01-08,152.0
SKU_09,2020-01-09,146.0
SKU_09,2020-01-10,91.0
SKU_09,2020-01-11,3.0
SKU_09,2020-01-12,1.0
SKU_09,2020-01-13,166.0
SKU_09,2020-01-14,145.0
SKU_09,2020-01-15,131.0
SKU_09,2020-01-16,124.0
SKU_09,2020-01-17,109.0
SKU_09,2020-01-18,4.0
SKU_09,2020-01-19,3.0
SKU_09,2020-01-20,64.0
SKU_09,2020-01-21,67.0
SKU_09,2020-01-22,78.0
SKU_09,2020-01-23,105.0
SKU_09,2020-01-24,149.0
SKU_09,2020-01-25,5.0
SKU_09,2020-01-26,0.0
SKU_09,2020-01-27,76.0
SKU_09,2020-01-28,168.0
SKU_09,2020-01-29,106.0
SKU_09,2020-01-30,174.0
SKU_09,2020-01-31,168.0
SKU_09,2020-02-01,55.0
SKU_09,2020-02-02,7.0
SKU_09,2020-02-03,58.0
SKU_09,2020-02-04,82.0
SKU_09,2020-02-05,55.0
SKU_09,2020-02-06,56.0
SKU_09,2020-02-07,90.0
SKU_09,2020-02-08,4.0
SKU_09,2020-02-09,4.0
SKU_09,2020-02-10,55.0
SKU_09,2020-02-11,132.0
SKU_09,2020-02-12,79.0
SKU_09,2020-02-13,195.0
SKU_09,2020-02-14,119.0
SKU_09,2020-02-15,5.0
SKU_09,2020-02-16,7.0
SKU_09,2020-02-17,60.0
SKU_09,2020-02-18,56.0
SKU_09,2020-02-19,79.0
SKU_09,2020-02-20,122.0
SKU_09,2020-02-21,119.0
SKU_09,2020-02-22,11.0
SKU_09,2020-02-23,5.0
SKU_09,2020-02-24,3.0
SKU_09,2020-02-25,2.0
SKU_09,2020-02-26,101.0
SKU_09,2020-02-27,114.0
SKU_09,2020-02-28,110.0
SKU_09,2020-02-29,6.0
SKU_09,2020-03-01,13.0
SKU_09,2020-03-02,103.0
SKU_09,2020-03-03,203.0
SKU_09,2020-03-04,194.0
SKU_09,2020-03-05,105.0
SKU_09,2020-03-06,146.0
SKU_09,2020-03-07,5.0
SKU_09,2020-03-08,4.0
SKU_09,2020-03-09,158.0
SKU_09,2020-03-10,102.0
SKU_09,2020-03-11,184.0
SKU_09,2020-03-12,194.0
SKU_09,2020-03-13,96.0
SKU_09,2020-03-14,58.0
SKU_09,2020-03-15,62.0
SKU_09,2020-03-16,907.0
SKU_09,2020-03-17,568.0
SKU_09,2020-03-18,0.0
SKU_09,2020-03-19,0.0
SKU_09,2020-03-20,0.0
SKU_09,2020-03-21,0.0
SKU_09,2020-03-22,0.0
SKU_09,2020-03-23,0.0
SKU_09,2020-03-24,0.0
SKU_09,2020-03-25,0.0
SKU_09,2020-03-26,0.0
SKU_09,2020-03-27,0.0
SKU_09,2020-03-28,0.0
SKU_09,2020-03-29,0.0
SKU_09,2020-03-30,0.0
SKU_09,2020-03-31,0.0
SKU_09,2020-04-01,17.0
SKU_09,2020-04-02,0.0
SKU_09,2020-04-03,0.0
SKU_09,2020-04-04,0.0
SKU_09,2020-04-05,0.0
SKU_09,2020-04-06,2.0
SKU_09,2020-04-07,16.0
SKU_09,2020-04-08,152.0
SKU_09,2020-04-09,162.0
SKU_09,2020-04-10,22.0
SKU_09,2020-04-11,34.0
SKU_09,2020-04-12,20.0
SKU_09,2020-04-13,344.0
SKU_09,2020-04-14,148.0
SKU_09,2020-04-15,206.0
SKU_09,2020-04-16,222.0
SKU_09,2020-04-17,165.0
SKU_09,2020-04-18,40.0
SKU_09,2020-04-19,15.0
SKU_09,2020-04-20,143.0
SKU_09,2020-04-21,77.0
SKU_09,2020-04-22,166.0
SKU_09,2020-04-23,272.0
SKU_09,2020-04-24,10.0
SKU_09,2020-04-25,0.0
SKU_09,2020-04-26,0.0
SKU_09,2020-04-27,0.0
SKU_09,2020-04-28,0.0
SKU_09,2020-04-29,0.0
SKU_09,2020-04-30,42.0
SKU_09,2020-05-01,128.0
SKU_09,2020-05-02,83.0
SKU_09,2020-05-03,122.0
SKU_09,2020-05-04,508.0
SKU_09,2020-05-05,289.0
SKU_09,2020-05-06,212.0
SKU_09,2020-05-07,194.0
SKU_09,2020-05-08,259.0
SKU_09,2020-05-09,49.0
SKU_09,2020-05-10,10.0
SKU_09,2020-05-11,246.0
SKU_09,2020-05-12,180.0
SKU_09,2020-05-13,177.0
SKU_09,2020-05-14,200.0
SKU_09,2020-05-15,229.0
SKU_09,2020-05-16,27.0
SKU_09,2020-05-17,24.0
SKU_09,2020-05-18,218.0
SKU_09,2020-05-19,209.0
SKU_09,2020-05-20,278.0
SKU_09,2020-05-21,205.0
SKU_09,2020-05-22,221.0
SKU_09,2020-05-23,71.0
SKU_09,2020-05-24,61.0
SKU_09,2020-05-25,154.0
SKU_09,2020-05-26,141.0
SKU_09,2020-05-27,243.0
SKU_09,2020-05-28,200.0
SKU_09,2020-05-29,210.0
SKU_09,2020-05-30,11.0
SKU_09,2020-05-31,2.0
SKU_09,2020-06-01,451.0
SKU_09,2020-06-02,216.0
SKU_09,2020-06-03,209.0
SKU_09,2020-06-04,195.0
SKU_09,2020-06-05,204.0
SKU_09,2020-06-06,38.0
SKU_09,2020-06-07,15.0
SKU_09,2020-06-08,162.0
SKU_09,2020-06-09,175.0
SKU_09,2020-06-10,190.0
SKU_09,2020-06-11,51.0
SKU_09,2020-06-12,134.0
SKU_09,2020-06-13,18.0
SKU_09,2020-06-14,21.0
SKU_09,2020-06-15,170.0
SKU_09,2020-06-16,199.0
SKU_09,2020-06-17,147.0
SKU_09,2020-06-18,265.0
SKU_09,2020-06-19,202.0
SKU_09,2020-06-20,18.0
SKU_09,2020-06-21,24.0
SKU_09,2020-06-22,198.0
SKU_09,2020-06-23,204.0
SKU_09,2020-06-24,211.0
SKU_09,2020-06-25,170.0
SKU_09,2020-06-26,129.0
SKU_09,2020-06-27,12.0
SKU_09,2020-06-28,14.0
SKU_09,2020-06-29,149.0
SKU_09,2020-06-30,234.0
SKU_09,2020-07-01,178.0
SKU_09,2020-07-02,273.0
SKU_09,2020-07-03,170.0
SKU_09,2020-07-04,12.0
SKU_09,2020-07-05,22.0
SKU_09,2020-07-06,249.0
SKU_09,2020-07-07,115.0
SKU_09,2020-07-08,166.0
SKU_09,2020-07-09,149.0
SKU_09,2020-07-10,111.0
SKU_09,2020-07-11,9.0
SKU_09,2020-07-12,8.0
SKU_09,2020-07-13,152.0
SKU_09,2020-07-14,162.0
SKU_09,2020-07-15,180.0
SKU_09,2020-07-16,261.0
SKU_09,2020-07-17,124.0
SKU_09,2020-07-18,27.0
SKU_09,2020-07-19,8.0
SKU_09,2020-07-20,129.0
SKU_09,2020-07-21,147.0
SKU_09,2020-07-22,226.0
SKU_09,2020-07-23,138.0
SKU_09,2020-07-24,172.0
SKU_09,2020-07-25,28.0
SKU_09,2020-07-26,16.0
SKU_09,2020-07-27,103.0
SKU_09,2020-07-28,160.0
SKU_09,2020-07-29,144.0
SKU_09,2020-07-30,198.0
SKU_09,2020-07-31,138.0
SKU_09,2020-08-01,23.0
SKU_09,2020-08-02,17.0
SKU_09,2020-08-03,136.0
SKU_09,2020-08-04,113.0
SKU_09,2020-08-05,205.0
SKU_09,2020-08-06,232.0
SKU_09,2020-08-07,202.0
SKU_09,2020-08-08,3.0
SKU_09,2020-08-09,20.0
SKU_09,2020-08-10,113.0
SKU_09,2020-08-11,113.0
SKU_09,2020-08-12,114.0
SKU_09,2020-08-13,96.0
SKU_09,2020-08-14,179.0
SKU_09,2020-08-15,14.0
SKU_09,2020-08-16,15.0
SKU_09,2020-08-17,239.0
SKU_09,2020-08-18,274.0
SKU_09,2020-08-19,161.0
SKU_09,2020-08-20,116.0
SKU_09,2020-08-21,114.0
SKU_09,2020-08-22,7.0
SKU_09,2020-08-23,24.0
SKU_09,2020-08-24,114.0
SKU_09,2020-08-25,302.0
SKU_09,2020-08-26,138.0
SKU_09,2020-08-27,120.0
SKU_09,2020-08-28,100.0
SKU_09,2020-08-29,17.0
SKU_09,2020-08-30,28.0
SKU_09,2020-08-31,110.0
SKU_09,2020-09-01,171.0
SKU_09,2020-09-02,126.0
SKU_09,2020-09-03,197.0
SKU_09,2020-09-04,133.0
SKU_09,2020-09-05,6.0
SKU_09,2020-09-06,11.0
SKU_09,2020-09-07,12.0
SKU_09,2020-09-08,251.0
SKU_09,2020-09-09,173.0
SKU_09,2020-09-10,134.0
SKU_09,2020-09-11,204.0
SKU_09,2020-09-12,49.0
SKU_09,2020-09-13,20.0
SKU_09,2020-09-14,163.0
SKU_09,2020-09-15,135.0
SKU_09,2020-09-16,124.0
SKU_09,2020-09-17,126.0
SKU_09,2020-09-18,161.0
SKU_09,2020-09-19,12.0
SKU_09,2020-09-20,12.0
SKU_09,2020-09-21,139.0
SKU_09,2020-09-22,152.0
SKU_09,2020-09-23,184.0
SKU_09,2020-09-24,130.0
SKU_09,2020-09-25,108.0
SKU_09,2020-09-26,14.0
SKU_09,2020-09-27,12.0
SKU_09,2020-09-28,119.0
SKU_09,2020-09-29,131.0
SKU_09,2020-09-30,209.0
SKU_09,2020-10-01,237.0
SKU_09,2020-10-02,135.0
SKU_09,2020-10-03,11.0
SKU_09,2020-10-04,7.0
SKU_09,2020-10-05,152.0
SKU_09,2020-10-06,161.0
SKU_09,2020-10-07,116.0
SKU_09,2020-10-08,165.0
SKU_09,2020-10-09,200.0
SKU_09,2020-10-10,15.0
SKU_09,2020-10-11,4.0
SKU_09,2020-10-12,17.0
SKU_09,2020-10-13,72.0
SKU_09,2020-10-14,175.0
SKU_09,2020-10-15,151.0
SKU_09,2020-10-16,106.0
SKU_09,2020-10-17,10.0
SKU_09,2020-10-18,18.0
SKU_09,2020-10-19,161.0
SKU_09,2020-10-20,107.0
SKU_09,2020-10-21,148.0
SKU_09,2020-10-22,90.0
SKU_09,2020-10-23,154.0
SKU_09,2020-10-24,22.0
SKU_09,2020-10-25,17.0
SKU_09,2020-10-26,127.0
SKU_09,2020-10-27,191.0
SKU_09,2020-10-28,149.0
SKU_09,2020-10-29,194.0
SKU_09,2020-10-30,131.0
SKU_09,2020-10-31,21.0
SKU_09,2020-11-01,0.0
SKU_09,2020-11-02,16.0
SKU_09,2020-11-03,183.0
SKU_09,2020-11-04,158.0
SKU_09,2020-11-05,111.0
SKU_09,2020-11-06,176.0
SKU_09,2020-11-07,4.0
SKU_09,2020-11-08,9.0
SKU_09,2020-11-09,97.0
SKU_09,2020-11-10,79.0
SKU_09,2020-11-11,132.0
SKU_09,2020-11-12,263.0
SKU_09,2020-11-13,119.0
SKU_09,2020-11-14,13.0
SKU_09,2020-11-15,15.0
SKU_09,2020-11-16,141.0
SKU_09,2020-11-17,71.0
SKU_09,2020-11-18,132.0
SKU_09,2020-11-19,112.0
SKU_09,2020-11-20,49.0
SKU_09,2020-11-21,13.0
SKU_09,2020-11-22,6.0
SKU_09,2020-11-23,47.0
SKU_09,2020-11-24,107.0
SKU_09,2020-11-25,186.0
SKU_09,2020-11-26,139.0
SKU_09,2020-11-27,191.0
SKU_09,2020-11-28,22.0
SKU_09,2020-11-29,14.0
SKU_09,2020-11-30,139.0
SKU_09,2020-12-01,111.0
SKU_09,2020-12-02,84.0
SKU_09,2020-12-03,131.0
SKU_09,2020-12-04,107.0
SKU_09,2020-12-05,21.0
SKU_09,2020-12-06,5.0
SKU_09,2020-12-07,97.0
SKU_09,2020-12-08,74.0
SKU_09,2020-12-09,161.0
SKU_09,2020-12-10,138.0
SKU_09,2020-12-11,142.0
SKU_09,2020-12-12,13.0
SKU_09,2020-12-13,2.0
SKU_09,2020-12-14,59.0
SKU_09,2020-12-15,50.0
SKU_09,2020-12-16,124.0
SKU_09,2020-12-17,86.0
SKU_09,2020-12-18,59.0
SKU_09,2020-12-19,13.0
SKU_09,2020-12-20,5.0
SKU_09,2020-12-21,50.0
SKU_09,2020-12-22,27.0
SKU_09,2020-12-23,33.0
SKU_09,2020-12-24,5.0
SKU_09,2020-12-25,7.0
SKU_09,2020-12-26,0.0
SKU_09,2020-12-27,1.0
SKU_09,2020-12-28,133.0
SKU_09,2020-12-29,23.0
SKU_09,2020-12-30,40.0
SKU_09,2020-12-31,2.0
SKU_09,2021-01-01,2.0
SKU_09,2021-01-02,0.0
SKU_09,2021-01-03,17.0
SKU_09,2021-01-04,79.0
SKU_09,2021-01-05,162.0
SKU_09,2021-01-06,158.0
SKU_09,2021-01-07,175.0
SKU_09,2021-01-08,187.0
SKU_09,2021-01-09,12.0
SKU_09,2021-01-10,12.0
SKU_09,2021-01-11,144.0
SKU_09,2021-01-12,257.0
SKU_09,2021-01-13,91.0
SKU_09,2021-01-14,209.0
SKU_09,2021-01-15,144.0
SKU_09,2021-01-16,16.0
SKU_09,2021-01-17,16.0
SKU_09,2021-01-18,119.0
SKU_09,2021-01-19,78.0
SKU_09,2021-01-20,176.0
SKU_09,2021-01-21,68.0
SKU_09,2021-01-22,101.0
SKU_09,2021-01-23,12.0
SKU_09,2021-01-24,11.0
SKU_09,2021-01-25,139.0
SKU_09,2021-01-26,206.0
SKU_09,2021-01-27,99.0
SKU_09,2021-01-28,246.0
SKU_09,2021-01-29,108.0
SKU_09,2021-01-30,9.0
SKU_09,2021-01-31,6.0
SKU_09,2021-02-01,283.0
SKU_09,2021-02-02,215.0
SKU_09,2021-02-03,226.0
SKU_09,2021-02-04,110.0
SKU_09,2021-02-05,54.0
SKU_09,2021-02-06,11.0
SKU_09,2021-02-07,9.0
SKU_09,2021-02-08,325.0
SKU_09,2021-02-09,78.0
SKU_09,2021-02-10,94.0
SKU_09,2021-02-11,78.0
SKU_09,2021-02-12,111.0
SKU_09,2021-02-13,8.0
SKU_09,2021-02-14,3.0
SKU_09,2021-02-15,68.0
SKU_09,2021-02-16,157.0
SKU_09,2021-02-17,88.0
SKU_09,2021-02-18,100.0
SKU_09,2021-02-19,74.0
SKU_09,2021-02-20,22.0
SKU_09,2021-02-21,19.0
SKU_09,2021-02-22,142.0
SKU_09,2021-02-23,147.0
SKU_09,2021-02-24,168.0
SKU_09,2021-02-25,194.0
SKU_09,2021-02-26,138.0
SKU_09,2021-02-27,15.0
SKU_09,2021-02-28,11.0
SKU_09,2021-03-01,166.0
SKU_09,2021-03-02,142.0
SKU_09,2021-03-03,114.0
SKU_09,2021-03-04,131.0
SKU_09,2021-03-05,92.0
SKU_09,2021-03-06,12.0
SKU_09,2021-03-07,20.0
SKU_09,2021-03-08,72.0
SKU_09,2021-03-09,117.0
SKU_09,2021-03-10,91.0
SKU_09,2021-03-11,103.0
SKU_09,2021-03-12,113.0
SKU_09,2021-03-13,7.0
SKU_09,2021-03-14,14.0
SKU_09,2021-03-15,111.0
SKU_09,2021-03-16,189.0
SKU_09,2021-03-17,96.0
SKU_09,2021-03-18,80.0
SKU_09,2021-03-19,155.0
SKU_09,2021-03-20,16.0
SKU_09,2021-03-21,6.0
SKU_09,2021-03-22,72.0
SKU_09,2021-03-23,93.0
SKU_09,2021-03-24,72.0
SKU_09,2021-03-25,47.0
SKU_09,2021-03-26,75.0
SKU_09,2021-03-27,9.0
SKU_09,2021-03-28,9.0
SKU_09,2021-03-29,44.0
SKU_09,2021-03-30,159.0
SKU_09,2021-03-31,83.0
SKU_09,2021-04-01,59.0
SKU_09,2021-04-02,9.0
SKU_09,2021-04-03,2.0
SKU_09,2021-04-04,9.0
SKU_09,2021-04-05,118.0
SKU_09,2021-04-06,116.0
SKU_09,2021-04-07,88.0
SKU_09,2021-04-08,130.0
SKU_09,2021-04-09,109.0
SKU_09,2021-04-10,8.0
SKU_09,2021-04-11,14.0
SKU_09,2021-04-12,137.0
SKU_09,2021-04-13,177.0
SKU_09,2021-04-14,107.0
SKU_09,2021-04-15,133.0
SKU_09,2021-04-16,83.0
SKU_09,2021-04-17,6.0
SKU_09,2021-04-18,10.0
SKU_09,2021-04-19,81.0
SKU_09,2021-04-20,93.0
SKU_09,2021-04-21,26.0
SKU_09,2021-04-22,118.0
SKU_09,2021-04-23,51.0
SKU_09,2021-04-24,7.0
SKU_09,2021-04-25,5.0
SKU_09,2021-04-26,114.0
SKU_09,2021-04-27,146.0
SKU_09,2021-04-28,119.0
SKU_09,2021-04-29,155.0
SKU_09,2021-04-30,126.0
SKU_09,2021-05-01,1.0
SKU_09,2021-05-02,13.0
SKU_09,2021-05-03,99.0
SKU_09,2021-05-04,138.0
SKU_09,2021-05-05,156.0
SKU_09,2021-05-06,105.0
SKU_09,2021-05-07,134.0
SKU_09,2021-05-08,8.0
SKU_09,2021-05-09,5.0
SKU_09,2021-05-10,132.0
SKU_09,2021-05-11,214.0
SKU_09,2021-05-12,108.0
SKU_09,2021-05-13,120.0
SKU_09,2021-05-14,117.0
SKU_09,2021-05-15,2.0
SKU_09,2021-05-16,18.0
SKU_09,2021-05-17,95.0
SKU_09,2021-05-18,152.0
SKU_09,2021-05-19,114.0
SKU_09,2021-05-20,90.0
SKU_09,2021-05-21,58.0
SKU_09,2021-05-22,8.0
SKU_09,2021-05-23,4.0
SKU_09,2021-05-24,72.0
SKU_09,2021-05-25,112.0
SKU_09,2021-05-26,216.0
SKU_09,2021-05-27,62.0
SKU_09,2021-05-28,142.0
SKU_09,2021-05-29,17.0
SKU_09,2021-05-30,18.0
SKU_09,2021-05-31,126.0
SKU_09,2021-06-01,139.0
SKU_09,2021-06-02,96.0
SKU_09,2021-06-03,27.0
SKU_09,2021-06-04,103.0
SKU_09,2021-06-05,9.0
SKU_09,2021-06-06,7.0
SKU_09,2021-06-07,131.0
SKU_09,2021-06-08,105.0
SKU_09,2021-06-09,115.0
SKU_09,2021-06-10,153.0
SKU_09,2021-06-11,98.0
SKU_09,2021-06-12,3.0
SKU_09,2021-06-13,11.0
SKU_09,2021-06-14,146.0
SKU_09,2021-06-15,122.0
SKU_09,2021-06-16,258.0
SKU_09,2021-06-17,115.0
SKU_09,2021-06-18,95.0
SKU_09,2021-06-19,15.0
SKU_09,2021-06-20,20.0
SKU_09,2021-06-21,102.0
SKU_09,2021-06-22,185.0
SKU_09,2021-06-23,114.0
SKU_09,2021-06-24,190.0
SKU_09,2021-06-25,101.0
SKU_09,2021-06-26,14.0
SKU_09,2021-06-27,23.0
SKU_09,2021-06-28,134.0
SKU_09,2021-06-29,137.0
SKU_09,2021-06-30,160.0
SKU_09,2021-07-01,108.0
SKU_09,2021-07-02,120.0
SKU_09,2021-07-03,14.0
SKU_09,2021-07-04,16.0
SKU_09,2021-07-05,126.0
SKU_09,2021-07-06,110.0
SKU_09,2021-07-07,99.0
SKU_09,2021-07-08,149.0
SKU_09,2021-07-09,76.0
SKU_09,2021-07-10,3.0
SKU_09,2021-07-11,12.0
SKU_09,2021-07-12,65.0
SKU_09,2021-07-13,144.0
SKU_09,2021-07-14,206.0
SKU_09,2021-07-15,58.0
SKU_09,2021-07-16,71.0
SKU_09,2021-07-17,6.0
SKU_09,2021-07-18,13.0
SKU_09,2021-07-19,152.0
SKU_09,2021-07-20,168.0
SKU_09,2021-07-21,113.0
SKU_09,2021-07-22,112.0
SKU_09,2021-07-23,77.0
SKU_09,2021-07-24,19.0
SKU_09,2021-07-25,7.0
SKU_09,2021-07-26,125.0
SKU_09,2021-07-27,79.0
SKU_09,2021-07-28,96.0
SKU_09,2021-07-29,94.0
SKU_09,2021-07-30,137.0
SKU_09,2021-07-31,15.0
SKU_09,2021-08-01,14.0
SKU_09,2021-08-02,117.0
SKU_09,2021-08-03,163.0
SKU_09,2021-08-04,114.0
SKU_09,2021-08-05,116.0
SKU_09,2021-08-06,126.0
SKU_09,2021-08-07,22.0
SKU_09,2021-08-08,20.0
SKU_09,2021-08-09,209.0
SKU_09,2021-08-10,108.0
SKU_09,2021-08-11,159.0
SKU_09,2021-08-12,138.0
SKU_09,2021-08-13,121.0
SKU_09,2021-08-14,12.0
SKU_09,2021-08-15,8.0
SKU_09,2021-08-16,158.0
SKU_09,2021-08-17,132.0
SKU_09,2021-08-18,95.0
SKU_09,2021-08-19,84.0
SKU_09,2021-08-20,77.0
SKU_09,2021-08-21,12.0
SKU_09,2021-08-22,5.0
SKU_09,2021-08-23,78.0
SKU_09,2021-08-24,71.0
SKU_09,2021-08-25,104.0
SKU_09,2021-08-26,74.0
SKU_09,2021-08-27,62.0
SKU_09,2021-08-28,6.0
SKU_09,2021-08-29,8.0
SKU_09,2021-08-30,55.0
SKU_09,2021-08-31,101.0
SKU_09,2021-09-01,78.0
SKU_09,2021-09-02,97.0
SKU_09,2021-09-03,59.0
SKU_09,2021-09-04,9.0
SKU_09,2021-09-05,2.0
SKU_09,2021-09-06,60.0
SKU_09,2021-09-07,5.0
SKU_09,2021-09-08,114.0
SKU_09,2021-09-09,144.0
